,Alt-Ergo-0.95.2 result,Alt-Ergo-0.95.2 time,Alt-Ergo-1.01 result,Alt-Ergo-1.01 time,CVC3 result,CVC3 time,CVC4 result,CVC4 time,Yices result,Yices time,Z3-4.3.2 result,Z3-4.3.2 time,Z3-4.4.1 result,Z3-4.4.1 time,and,as,avg_op_arity,case,depth,divisor,eps,exists,false,file,float,forall,func,goal,if,iff,impl,int,let,n_branches,n_ops,n_preds,n_quants,not,or,size,theory,true,var,veriT result,veriT time,wild,zero_ar,Z3-4.4.1,Z3-4.3.2,CVC3,CVC4,Yices,veriT,Alt-Ergo-1.01,Alt-Ergo-0.95.2,Predicted Alt-Ergo-0.95.2,Predicted Alt-Ergo-1.01,Predicted CVC3,Predicted CVC4,Predicted Yices,Predicted Z3-4.3.2,Predicted Z3-4.4.1,Predicted veriT,key,rf,rf time,rf result,best,best time,best result,worst,worst time,worst result,dt,dt time,dt result,rand time
pigeonhole:Pigeonhole:WP_parameter below,Valid,0.109644705087,Valid,0.113547525345,Valid,0.122284968056,Valid,0.14688635275,Valid,0.1045621314,Valid,0.678691929298,Valid,0.667156207,9.0,0.0,2.236842,0.0,15.0,38.0,0.0,0.0,0.0,pigeonhole.mlw,0.0,5.0,24.0,WP_parameter below,1.0,3.0,2.0,9.0,3.0,40.0,42.0,4.0,5.0,0.0,0.0,86.0,Pigeonhole,0.0,30.0,Valid,0.296479871525,0.0,1.0,0.667156207,0.678691929298,0.122284968056,0.14688635275,0.1045621314,0.296479871525,0.113547525345,0.109644705087,5.10282008038,3.88209935971,5.43026152517,7.21306034559,7.90474205071,5.23868923883,5.25787216409,7.18428240737,pigeonhole:Pigeonhole:WP_parameter below,AazZ3v4y,0.113547525345,Valid,yaA34vZz,0.1045621314,Valid,zZv43Aay,0.678691929298,Valid,vzZ3Aa4y,0.296479871525,Valid,0.279906711308
pigeonhole:Pigeonhole:WP_parameter pigeonhole,Unknown,0.245778918429,Unknown,0.120376755,Timeout,10.082877375,Timeout,11.1164678218,Timeout,10.1228060342,Timeout,10.107811535,Timeout,10.0977020808,31.0,0.0,2.182609,0.0,23.0,115.0,0.0,5.0,2.0,pigeonhole.mlw,0.0,13.0,73.0,WP_parameter pigeonhole,1.0,6.0,10.0,22.0,1.0,115.0,122.0,7.0,18.0,0.0,0.0,252.0,Pigeonhole,0.0,88.0,Timeout,10.074274358,0.0,3.0,14.2113893519,14.2185742614,14.2008596979,14.9524532045,14.2292375764,14.1947526868,10.120376755,10.2457789184,7.34423432424,6.24969865426,7.30587032309,8.2629279378,7.90811482159,7.01094036285,7.05249672487,10.3176656826,pigeonhole:Pigeonhole:WP_parameter pigeonhole,AzZ3ay4v,61.9680948782,Unknown,Aav3Zzy4,61.9680948782,Unknown,4yzZ3vaA,61.9680948782,Timeout,yzZA4a3v,61.9680948782,Timeout,61.9680948782
remove_duplicate_hash:RemoveDuplicate:WP_parameter remove_duplicate,Timeout,11.1170365532,Valid,4.1431236648,Timeout,10.1312123456,Timeout,11.1521190738,Unknown,6.0256501808,Timeout,10.12950662,Timeout,10.1337993614,113.0,0.0,2.289277,0.0,53.0,401.0,0.0,0.0,0.0,remove_duplicate_hash.mlw,0.0,51.0,242.0,WP_parameter remove_duplicate,2.0,30.0,32.0,74.0,12.0,439.0,433.0,32.0,51.0,2.0,0.0,919.0,RemoveDuplicate,0.0,361.0,Timeout,10.1113601636,0.0,4.0,14.2370604233,14.2340052116,14.2352191269,14.9789772627,16.0256501808,14.2210971573,4.1431236648,14.9528760352,14.1349600011,12.4933534403,12.122127145,14.0907141031,13.4683115504,11.6077518272,11.7820290255,13.5293182979,remove_duplicate_hash:RemoveDuplicate:WP_parameter remove_duplicate,zZ3Ayv4a,34.5376419918,Valid,Avz3Za4y,4.1431236648,Valid,y4aZ3zvA,72.9438079632,Valid,ZzyvA34a,40.5434399906,Valid,38.543465814
schorr_waite:SchorrWaite:WP_parameter cons_not_in,Unknown,0.301374843091,Unknown,0.323695897746,Failure,8.635405915,Timeout,10.3337570846,Timeout,10.2794402974,Timeout,10.2879409358,Timeout,10.2994027662,2.0,0.0,2.066667,0.0,9.0,15.0,0.0,0.0,0.0,schorr_waite.mlw,0.0,2.0,11.0,WP_parameter cons_not_in,0.0,0.0,2.0,2.0,0.0,15.0,15.0,0.0,2.0,0.0,0.0,32.0,SchorrWaite,0.0,13.0,Timeout,10.2716335088,0.0,0.0,14.3554065543,14.3471853929,13.2125029921,14.3800742517,14.3410910613,14.3354963269,10.3236958977,10.3013748431,5.98804154094,5.59987313823,6.47963822277,7.12183798287,8.88845080971,8.04897326435,7.76571289786,7.1293213371,schorr_waite:SchorrWaite:WP_parameter cons_not_in,Aa34vZzy,60.7326512486,Unknown,aA3vyzZ4,60.7326512486,Unknown,4Zzyv3Aa,60.7326512486,Timeout,43vAayZz,60.7326512486,Timeout,60.7326512486
schorr_waite:SchorrWaite:WP_parameter schorr_waite,Timeout,11.4068053744,Timeout,10.378204946,Timeout,10.4356899342,Timeout,10.798526648,Timeout,10.433951906,Timeout,10.4501224692,Timeout,10.452416835,655.0,0.0,1.81026,0.0,81.0,5107.0,0.0,14.0,0.0,schorr_waite.mlw,0.0,282.0,3468.0,WP_parameter schorr_waite,82.0,13.0,609.0,327.0,87.0,4298.0,5202.0,95.0,296.0,250.0,38.0,9246.0,SchorrWaite,0.0,3421.0,Timeout,10.4244785422,0.0,550.0,14.4655804478,14.4639226913,14.4534986907,14.7176145407,14.4522438527,14.4454059436,14.412048359,15.1695487359,13.7598334745,12.3327916656,11.3773920996,13.9846987704,12.9413722509,11.1544481401,11.4557407554,12.9020108424,schorr_waite:SchorrWaite:WP_parameter schorr_waite,z3ZAvya4,84.780196655,Timeout,Avy3zZ4a,84.780196655,Timeout,a4Zz3yvA,84.780196655,Timeout,3zZvyaA4,84.780196655,Timeout,84.780196655
schorr_waite:SchorrWaite:WP_parameter tl_cons,Valid,0.336381296846,Valid,0.325814406694,Valid,0.331791861706,Valid,0.368070087833,Timeout,10.2594384734,Timeout,10.2935216908,Timeout,10.2885129446,3.0,0.0,2.0,0.0,7.0,14.0,0.0,0.0,0.0,schorr_waite.mlw,0.0,1.0,10.0,WP_parameter tl_cons,0.0,0.0,1.0,3.0,0.0,14.0,14.0,0.0,1.0,0.0,0.0,29.0,SchorrWaite,0.0,11.0,Timeout,10.2714942016,0.0,0.0,14.347595569,14.3511877139,0.331791861706,0.368070087833,14.3267608966,14.3353965112,0.325814406694,0.336381296846,5.09599129274,4.53308861309,4.72297442474,5.40293907795,8.13307234216,7.13801020076,6.57704977877,6.33955248102,schorr_waite:SchorrWaite:WP_parameter tl_cons,A3a4vZzy,0.325814406694,Valid,A3a4yvZz,0.325814406694,Valid,zZvy4a3A,41.4810373982,Valid,yzZ43Ava,31.2095431966,Valid,8.56310787535
schorr_waite:SchorrWaite:WP_parameter tl_stackNodes,Valid,0.330279305321,Valid,0.323864928,Valid,0.332258868161,Valid,0.372661411571,Unknown,1.6304979504,Valid,0.334092365333,Valid,0.346239359048,1.0,0.0,2.090909,0.0,8.0,11.0,0.0,0.0,0.0,schorr_waite.mlw,0.0,2.0,7.0,WP_parameter tl_stackNodes,0.0,0.0,2.0,3.0,1.0,11.0,11.0,0.0,2.0,0.0,0.0,24.0,SchorrWaite,0.0,8.0,Timeout,10.2835347208,0.0,0.0,0.346239359048,0.334092365333,0.332258868161,0.372661411571,11.6304979504,14.3440261556,0.323864928,0.330279305321,5.50892528266,5.43213506696,4.76012915623,5.921534347,8.11449097461,7.93146856302,7.71413966526,6.9981000529,schorr_waite:SchorrWaite:WP_parameter tl_stackNodes,3Aa4vZzy,0.332258868161,Valid,Aa3zZ4yv,0.323864928,Valid,vy4Zz3aA,12.2866940828,Valid,Aayv43zZ,0.323864928,Valid,2.04190404022
schorr_waite:SchorrWaite:WP_parameter trans_path,Valid,3.7517706278,Valid,0.724317502824,Valid,0.72511657271,Valid,5.6672783188,Valid,1.2943989116,Timeout,10.3077446654,Timeout,10.2950672714,5.0,1.0,2.875,1.0,9.0,24.0,0.0,0.0,0.0,schorr_waite.mlw,0.0,1.0,17.0,WP_parameter trans_path,0.0,0.0,2.0,1.0,0.0,47.0,26.0,1.0,1.0,0.0,0.0,74.0,SchorrWaite,0.0,43.0,Timeout,10.2691853706,3.0,0.0,14.3522963362,14.3613926932,0.72511657271,5.6672783188,1.2943989116,14.3337422949,0.724317502824,3.7517706278,5.99855249238,4.91233517133,5.80897699952,6.49740497557,8.20453522956,9.09774288476,7.71399364112,9.91730676505,schorr_waite:SchorrWaite:WP_parameter trans_path,A3a4Zyzv,0.724317502824,Valid,A3ya4vZz,0.724317502824,Valid,zZv4ay3A,36.5392756262,Valid,Z3v4zAya,11.0201838441,Valid,7.57790927131
schorr_waite:SchorrWaite:path_edge,Unknown,0.336988820824,Unknown,0.351581543087,Timeout,10.3076097174,Valid,0.399008618364,Valid,0.3258223372,Timeout,10.3009287706,Timeout,10.301372794,0.0,0.0,2.8,0.0,5.0,5.0,0.0,0.0,0.0,schorr_waite.mlw,0.0,1.0,4.0,path_edge,0.0,0.0,1.0,0.0,0.0,10.0,5.0,0.0,1.0,0.0,0.0,15.0,SchorrWaite,0.0,9.0,Timeout,10.3051966622,0.0,1.0,14.3568200323,14.3565014379,14.3612958359,0.399008618364,0.3258223372,14.3595639992,10.3515815431,10.3369888208,4.76048999373,4.39604389912,8.42758133207,8.86943834493,10.7415931917,7.21272978607,7.15252092866,7.90143985812,schorr_waite:SchorrWaite:path_edge,AaZzv34y,42.3026869265,Valid,y4aAzZv3,0.3258223372,Valid,3vZzAa4y,42.3026869265,Valid,AavZz34y,42.3026869265,Valid,14.3303082472
schorr_waite:SchorrWaite:path_edge_cons,Valid,0.331955895816,Valid,0.333031042103,Valid,0.33363437492,Valid,0.416879759765,Valid,0.336534889,Valid,0.339104132212,Valid,0.34555412356,0.0,0.0,2.875,0.0,7.0,8.0,0.0,0.0,0.0,schorr_waite.mlw,0.0,1.0,6.0,path_edge_cons,0.0,0.0,2.0,0.0,0.0,16.0,8.0,0.0,1.0,0.0,0.0,24.0,SchorrWaite,0.0,15.0,Timeout,10.2733487014,0.0,1.0,0.34555412356,0.339104132212,0.33363437492,0.416879759765,0.336534889,14.3367253423,0.333031042103,0.331955895816,5.04224729287,4.86342283043,9.03178557194,8.80611260998,10.3534022473,7.66370065909,7.26281229601,8.48465914796,schorr_waite:SchorrWaite:path_edge_cons,AaZzv43y,0.333031042103,Valid,aA3yzZ4v,0.331955895816,Valid,v4Zzy3Aa,10.6902284612,Valid,Aa3yzZ4v,0.333031042103,Valid,1.63226776159
sf:HoareLogic:WP_parameter factorial,Valid,0.1429809778,Valid,0.123498068043,Valid,0.104648840606,Timeout,10.12977311,Unknown,0.0911148984375,Timeout,10.0940482248,Timeout,10.1043347956,6.0,0.0,2.025,0.0,20.0,40.0,0.0,0.0,0.0,sf.mlw,0.0,6.0,27.0,WP_parameter factorial,1.0,0.0,6.0,8.0,0.0,35.0,41.0,1.0,6.0,1.0,0.0,82.0,HoareLogic,0.0,27.0,Unknown,0.0897424765778,0.0,0.0,14.2161028999,14.2087933888,0.104648840606,14.2341948582,10.0911148984,10.0897424766,0.123498068043,0.1429809778,3.33364042156,2.66166476529,2.37365325129,5.89279435724,5.66775804457,3.49667045749,3.29495906047,5.81775459422,sf:HoareLogic:WP_parameter factorial,3AZazyv4,0.104648840606,Valid,3AavyzZ4,0.104648840606,Valid,4ZzyvaA3,30.6519944832,Valid,34AaZzvy,0.104648840606,Valid,7.75096267184
sf:HoareLogic:WP_parameter parity,Valid,0.1367215165,Valid,0.119475670185,Valid,0.0949934507647,Timeout,10.1280275488,Valid,0.0910852309412,Valid,0.127554225182,Valid,0.122030667783,12.0,0.0,2.035714,0.0,20.0,56.0,0.0,0.0,0.0,sf.mlw,0.0,5.0,35.0,WP_parameter parity,1.0,1.0,5.0,19.0,0.0,52.0,58.0,2.0,5.0,1.0,3.0,115.0,HoareLogic,0.0,33.0,Valid,0.0869589960488,0.0,0.0,0.122030667783,0.127554225182,0.0949934507647,14.2329526813,0.0910852309412,0.0869589960488,0.119475670185,0.1367215165,3.65059808147,2.9457397096,3.18557810787,5.73997345947,5.11203169061,4.01087707698,4.03259688315,6.33459010765,sf:HoareLogic:WP_parameter parity,A3azZy4v,0.119475670185,Valid,vy3AZza4,0.0869589960488,Valid,4azZA3yv,10.2647490653,Valid,34AaZzvy,0.0949934507647,Valid,1.37726340894
sf:HoareLogic:WP_parameter reduce_to_zero,Valid,0.1133274205,Valid,0.11664625014,Valid,0.0911912187222,Valid,0.116636730319,Valid,0.08682851765,Valid,0.11505692042,Valid,0.11896521219,3.0,0.0,2.294118,0.0,12.0,17.0,0.0,0.0,0.0,sf.mlw,0.0,3.0,10.0,WP_parameter reduce_to_zero,1.0,0.0,3.0,8.0,0.0,19.0,18.0,1.0,3.0,1.0,0.0,40.0,HoareLogic,0.0,11.0,Valid,0.0856522527746,0.0,0.0,0.11896521219,0.11505692042,0.0911912187222,0.116636730319,0.08682851765,0.0856522527746,0.11664625014,0.1133274205,5.10894916538,4.11552951184,3.74211977603,6.45225819804,6.64610514428,4.621928473,4.39080126431,6.01087843166,sf:HoareLogic:WP_parameter reduce_to_zero,3AZzav4y,0.0911912187222,Valid,vy3az4AZ,0.0856522527746,Valid,ZA4za3yv,0.11896521219,Valid,34AaZzvy,0.0911912187222,Valid,0.105538065339
sf:HoareLogic:WP_parameter slow_addition,Valid,0.116761131562,Valid,0.117913947306,Valid,0.09309872836,Valid,0.11612104729,Valid,0.0859940285862,Valid,0.116885629169,Valid,0.120168340088,5.0,0.0,2.206897,0.0,15.0,29.0,0.0,0.0,0.0,sf.mlw,0.0,4.0,19.0,WP_parameter slow_addition,1.0,0.0,4.0,8.0,0.0,31.0,30.0,1.0,4.0,1.0,0.0,65.0,HoareLogic,0.0,23.0,Valid,0.0935301596316,0.0,0.0,0.120168340088,0.116885629169,0.09309872836,0.11612104729,0.0859940285862,0.0935301596316,0.117913947306,0.116761131562,4.0999481201,2.99368363675,2.84356427662,5.9708221302,5.66377634504,3.40757368651,3.14391526754,5.61911478393,sf:HoareLogic:WP_parameter slow_addition,3AZzavy4,0.09309872836,Valid,y3v4azAZ,0.0859940285862,Valid,ZAza4v3y,0.120168340088,Valid,34AaZzvy,0.09309872836,Valid,0.107559126499
sf:HoareLogic:WP_parameter slow_subtraction,Valid,0.11670029612,Valid,0.1165783208,Valid,0.0917775839868,Valid,0.11579408435,Valid,0.0905076386087,Valid,0.115840012182,Valid,0.120243989957,5.0,0.0,2.206897,0.0,15.0,29.0,0.0,0.0,0.0,sf.mlw,0.0,4.0,19.0,WP_parameter slow_subtraction,1.0,0.0,4.0,8.0,0.0,31.0,30.0,1.0,4.0,1.0,0.0,65.0,HoareLogic,0.0,23.0,Valid,0.0855197425443,0.0,0.0,0.120243989957,0.115840012182,0.0917775839868,0.11579408435,0.0905076386087,0.0855197425443,0.1165783208,0.11670029612,4.0999481201,2.99368363675,2.84356427662,5.9708221302,5.66377634504,3.40757368651,3.14391526754,5.61911478393,sf:HoareLogic:WP_parameter slow_subtraction,3AZzavy4,0.0917775839868,Valid,vy34zAaZ,0.0855197425443,Valid,ZaAz43yv,0.120243989957,Valid,34AaZzvy,0.0917775839868,Valid,0.106620208569
sf:HoareLogic:WP_parameter sqrt,Valid,0.114264590781,Valid,0.11845580585,Unknown,0.449949556635,Valid,0.114256750091,Unknown,0.09138589469,Valid,0.121412877691,Valid,0.121910129276,7.0,0.0,2.166667,0.0,16.0,42.0,0.0,0.0,0.0,sf.mlw,0.0,4.0,31.0,WP_parameter sqrt,1.0,0.0,4.0,11.0,0.0,45.0,43.0,1.0,4.0,0.0,0.0,92.0,HoareLogic,0.0,34.0,Unknown,0.08590607119,0.0,0.0,0.121910129276,0.121412877691,10.4499495566,0.114256750091,10.0913858947,10.0859060712,0.11845580585,0.114264590781,4.48548278151,3.56854020682,3.59167649374,4.91225466553,6.94354474074,4.81319329172,4.40445655801,7.27243561205,sf:HoareLogic:WP_parameter sqrt,A3Zaz4yv,0.11845580585,Valid,4aAzZvy3,0.114256750091,Valid,3yvZzAa4,0.749151651791,Valid,34AaZzvy,0.564206306726,Valid,0.22260028449
sf:HoareLogic:even_noneg,Unknown,0.188466187364,Timeout,10.112968028,Unknown,0.170627480176,Timeout,10.11742126,Timeout,10.0802956134,Timeout,10.094561826,Timeout,10.101608724,0.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,sf.mlw,0.0,1.0,2.0,even_noneg,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,7.0,HoareLogic,0.0,2.0,Timeout,10.0873249194,0.0,0.0,14.2141654279,14.20915826,10.1706274802,14.2254073036,14.199026715,14.2040178833,14.222240412,10.1884661874,5.63741486587,5.73465404567,3.28823440461,3.80516133073,4.01758905614,3.75458054723,3.86361016645,5.01622231288,sf:HoareLogic:even_noneg,3z4ZyvaA,60.9532740383,Unknown,3ayvzZA4,60.9532740383,Unknown,4AZzvya3,60.9532740383,Timeout,y3Zz4vaA,60.9532740383,Timeout,60.9532740383
sf:HoareLogic:even_not_odd,Timeout,9.2781393212,Timeout,10.1203177906,Unknown,5.0268008058,Timeout,10.1133875584,Timeout,10.0794218256,Timeout,10.0941178856,Timeout,10.0865632542,0.0,0.0,1.8,0.0,6.0,5.0,0.0,0.0,1.0,sf.mlw,0.0,1.0,3.0,even_not_odd,0.0,0.0,2.0,1.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,10.0,HoareLogic,0.0,2.0,Timeout,10.0732454094,0.0,0.0,14.2034769786,14.2088428765,15.0268008058,14.2225387293,14.1984064014,14.1940224418,14.2274675253,13.6412561468,4.72637673322,4.37380315869,3.89024857461,4.46132286499,6.11208186494,5.08396991071,5.28778322951,5.18046693254,sf:HoareLogic:even_not_odd,3A4azvZy,74.8719938508,Unknown,avyZz4A3,74.8719938508,Timeout,3A4zZyva,74.8719938508,Unknown,y3Aa4zZv,74.8719938508,Timeout,74.8719938508
sf:MoreHoareLogic:WP_parameter list_member,Valid,0.167259074027,Valid,0.151944941857,Valid,0.140431964,Valid,0.2324332435,Valid,0.179849074708,Timeout,10.1448424562,Timeout,10.1711892572,20.0,0.0,1.972222,5.0,26.0,108.0,0.0,0.0,5.0,sf.mlw,0.0,9.0,66.0,WP_parameter list_member,2.0,1.0,14.0,11.0,0.0,113.0,116.0,8.0,9.0,4.0,4.0,229.0,MoreHoareLogic,0.0,83.0,Valid,0.310271082156,5.0,9.0,14.26369836,14.2449229012,0.140431964,0.2324332435,0.179849074708,0.310271082156,0.151944941857,0.167259074027,10.5510470065,8.22781525855,9.07230092393,10.8160328598,10.8380843097,10.8855400629,10.9694736427,12.1726185664,sf:MoreHoareLogic:WP_parameter list_member,A3a4yzZv,0.151944941857,Valid,3Aay4vzZ,0.140431964,Valid,Zzv4yaA3,20.6263027956,Valid,3vy4zAZa,0.140431964,Valid,3.09932180815
sf:MoreHoareLogic:WP_parameter list_sum,Valid,0.13823098082,Valid,0.134387373031,Valid,0.11851449762,Valid,0.147363919375,Valid,0.10556530375,Valid,0.156981368117,Valid,0.15762862652,7.0,0.0,1.793103,3.0,23.0,58.0,0.0,0.0,3.0,sf.mlw,0.0,7.0,42.0,WP_parameter list_sum,1.0,0.0,6.0,1.0,0.0,51.0,62.0,4.0,7.0,3.0,0.0,114.0,MoreHoareLogic,0.0,38.0,Valid,0.10132979332,3.0,6.0,0.15762862652,0.156981368117,0.11851449762,0.147363919375,0.10556530375,0.10132979332,0.134387373031,0.13823098082,7.05672233596,5.87377650605,6.68807628742,6.61104941955,8.4425445299,9.54027241757,9.57203956588,11.9299501069,sf:MoreHoareLogic:WP_parameter list_sum,A43ayzZv,0.134387373031,Valid,vy3Aa4zZ,0.10132979332,Valid,Zz4aA3yv,0.15762862652,Valid,3yAa4Zzv,0.11851449762,Valid,0.132500232819
sieve:Sieve:WP_parameter incr,Valid,0.14016976868,Valid,0.143984207103,Valid,0.129715858235,Valid,0.154894260987,Valid,0.12409531817,Valid,0.14061796585,Valid,0.13863207678,0.0,0.0,2.4,0.0,6.0,5.0,0.0,0.0,0.0,sieve.mlw,0.0,2.0,4.0,WP_parameter incr,0.0,0.0,1.0,2.0,0.0,6.0,5.0,0.0,2.0,0.0,0.0,13.0,Sieve,0.0,4.0,Valid,0.120098413633,0.0,0.0,0.13863207678,0.14061796585,0.129715858235,0.154894260987,0.12409531817,0.120098413633,0.143984207103,0.14016976868,2.29966773077,2.03885434829,2.42841635058,2.83111048981,6.33194733251,2.93454663442,2.93683473965,5.15129163004,sieve:Sieve:WP_parameter incr,Aa34zZvy,0.143984207103,Valid,vy3ZazA4,0.120098413633,Valid,4AzaZ3yv,0.154894260987,Valid,4Zzv3Aay,0.154894260987,Valid,0.13652598368
sieve:Sieve:WP_parameter sieve,Timeout,11.1267243168,Timeout,10.1339978646,Timeout,10.114887561,Timeout,11.1403512454,Unknown,0.14942236221,Timeout,10.1575416808,Timeout,10.170228835,88.0,0.0,2.080128,0.0,40.0,312.0,0.0,0.0,6.0,sieve.mlw,0.0,31.0,187.0,WP_parameter sieve,3.0,8.0,34.0,63.0,0.0,310.0,323.0,11.0,31.0,3.0,0.0,650.0,Sieve,0.0,227.0,Unknown,0.129040197875,0.0,14.0,14.263013516,14.2539697277,14.2236053929,14.9702179634,10.1494223622,10.1290401979,14.2372017166,14.9600800139,11.4272436427,8.36476352528,10.3825953204,10.0061928018,11.1935637106,6.5673449397,6.34193419574,12.8843658709,sieve:Sieve:WP_parameter sieve,ZzA43yav,63.1221940637,Timeout,vy3AzZa4,63.1221940637,Unknown,4aZzA3yv,63.1221940637,Timeout,ZzA4y3av,63.1221940637,Timeout,63.1221940637
skew_heaps:HeapSort:WP_parameter heapsort,Timeout,11.1239188582,Timeout,10.1440150158,Timeout,10.125024334,Timeout,10.2379815978,Timeout,10.140002214,Timeout,10.153314205,Timeout,10.158784389,97.0,0.0,2.110375,0.0,41.0,453.0,0.0,0.0,0.0,skew_heaps.mlw,0.0,48.0,301.0,WP_parameter heapsort,0.0,0.0,44.0,110.0,7.0,456.0,453.0,0.0,48.0,4.0,0.0,957.0,HeapSort,0.0,346.0,Timeout,10.1209748188,0.0,0.0,14.2548553224,14.2509574887,14.23081578,14.3114033972,14.2414762191,14.2279348917,14.2443336327,14.9579935407,13.6863325151,11.7012541178,11.0986663139,13.0188677044,12.980215255,10.245135562,10.4830993845,13.45034666,skew_heaps:HeapSort:WP_parameter heapsort,zZ3Ay4va,82.2040154326,Timeout,v3yAzZ4a,82.2040154326,Timeout,a4ZzAy3v,82.2040154326,Timeout,ZzyvA34a,82.2040154326,Timeout,82.2040154326
skew_heaps:SkewHeaps:WP_parameter add,Valid,0.159323516259,Valid,0.14812757054,Valid,0.132762938074,Valid,0.173584873589,Valid,0.12051577782,Valid,0.15017230509,Valid,0.150688970258,7.0,0.0,1.761905,0.0,14.0,42.0,0.0,0.0,0.0,skew_heaps.mlw,0.0,4.0,30.0,WP_parameter add,0.0,0.0,3.0,2.0,1.0,31.0,42.0,0.0,4.0,1.0,0.0,75.0,SkewHeaps,0.0,27.0,Timeout,10.102426373,0.0,2.0,0.150688970258,0.15017230509,0.132762938074,0.173584873589,0.12051577782,14.2147465198,0.14812757054,0.159323516259,3.92788441745,2.87841693408,3.51416948441,3.55278452234,6.46861952711,5.6698612124,5.42963727151,6.44461360513,skew_heaps:SkewHeaps:WP_parameter add,A34aZzvy,0.14812757054,Valid,y3AzZa4v,0.12051577782,Valid,v4aZzA3y,10.2760112466,Valid,3AzZa4yv,0.132762938074,Valid,1.41068557543
skew_heaps:SkewHeaps:WP_parameter empty,Valid,0.137374685667,Valid,0.139971635972,Valid,0.119614396079,Valid,0.14661388602,Valid,0.121551157438,Valid,0.14050901751,Valid,0.133153685723,2.0,0.0,1.6,0.0,8.0,10.0,0.0,0.0,0.0,skew_heaps.mlw,0.0,1.0,6.0,WP_parameter empty,0.0,0.0,0.0,2.0,1.0,7.0,10.0,0.0,1.0,1.0,0.0,17.0,SkewHeaps,0.0,4.0,Valid,0.106775352811,0.0,1.0,0.133153685723,0.14050901751,0.119614396079,0.14661388602,0.121551157438,0.106775352811,0.139971635972,0.137374685667,7.44815363069,7.14895485948,6.96340543505,3.17378339348,8.02046407651,7.19505883202,4.61776647024,8.31223084266,skew_heaps:SkewHeaps:WP_parameter empty,4Z3Azayv,0.14661388602,Valid,v3yZaAz4,0.106775352811,Valid,4zAaZy3v,0.14661388602,Valid,4za3AZyv,0.14661388602,Valid,0.130695477152
skew_heaps:SkewHeaps:WP_parameter get_min,Valid,0.132926977111,Valid,0.13522136807,Valid,0.122562959923,Valid,0.147524784924,Valid,0.118194436683,Valid,0.141578067292,Valid,0.13788014822,1.0,0.0,1.888889,1.0,6.0,9.0,0.0,0.0,1.0,skew_heaps.mlw,0.0,1.0,7.0,WP_parameter get_min,0.0,0.0,1.0,1.0,0.0,11.0,10.0,1.0,1.0,0.0,0.0,21.0,SkewHeaps,0.0,6.0,Valid,0.110891609545,2.0,1.0,0.13788014822,0.141578067292,0.122562959923,0.147524784924,0.118194436683,0.110891609545,0.13522136807,0.132926977111,3.37127176467,2.79551458295,3.09546004913,3.55634077092,4.93264063868,5.49529683165,5.60614553742,7.68417728442,skew_heaps:SkewHeaps:WP_parameter get_min,A3a4yzZv,0.13522136807,Valid,vy3aAZz4,0.110891609545,Valid,4zZAa3yv,0.147524784924,Valid,y3Aa4zZv,0.118194436683,Valid,0.130847543971
skew_heaps:SkewHeaps:WP_parameter is_empty,Valid,0.13470070343,Valid,0.1380526649,Valid,0.117790867421,Valid,0.14603032363,Valid,0.11601652525,Valid,0.1428582123,Valid,0.13358401082,0.0,0.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,skew_heaps.mlw,0.0,1.0,4.0,WP_parameter is_empty,0.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,9.0,SkewHeaps,0.0,2.0,Valid,0.106395492202,0.0,1.0,0.13358401082,0.1428582123,0.117790867421,0.14603032363,0.11601652525,0.106395492202,0.1380526649,0.13470070343,3.89408134392,3.57122615899,3.29815390327,2.97217892507,6.23271044144,5.35137461549,3.91666519831,5.80586162215,skew_heaps:SkewHeaps:WP_parameter is_empty,43AaZzvy,0.14603032363,Valid,vy3ZaAz4,0.106395492202,Valid,4zAaZ3yv,0.14603032363,Valid,A3av4Zzy,0.1380526649,Valid,0.129428599994
skew_heaps:SkewHeaps:WP_parameter merge,Timeout,11.1252567228,Valid,6.2291365428,Timeout,10.096668586,Timeout,10.167241072,Timeout,10.1044827494,Timeout,10.1160732502,Timeout,10.1241064122,23.0,0.0,1.794326,3.0,17.0,141.0,0.0,0.0,0.0,skew_heaps.mlw,0.0,10.0,113.0,WP_parameter merge,1.0,0.0,3.0,2.0,2.0,111.0,145.0,4.0,10.0,0.0,0.0,263.0,SkewHeaps,0.0,105.0,Timeout,10.1122793576,1.0,3.0,14.2301627062,14.224448601,14.2106550354,14.2608832481,14.216208061,14.2217507293,6.2291365428,14.9589885069,12.1196815626,8.97342700968,10.7670655797,12.992769344,12.2987335718,12.955358649,13.0501084218,13.2130392827,skew_heaps:SkewHeaps:WP_parameter merge,A3ayz4Zv,6.2291365428,Valid,A3yvzZ4a,6.2291365428,Valid,a4Zzvy3A,78.075244693,Valid,Aa3yZzv4,6.2291365428,Valid,42.1521906179
